SMILES,Min_PE
C(COc1ccccc1)Oc2ccccc2,-2498.10753
CCCC(CCC)C(O)=O,-1790.6908899999999
Oc1ccccc1.ClCC2CO2.C=O,-2551.4461100000008
CCCCCC/C=C/C1CC(=O)OC1=O,-2603.50285
C1Cc2cccc3cccc1c23,-1608.68601
CC(=C)C1CCC(=CC1)C,-1444.38086
CC1=CC[C@H]2C[C@@H]1C2(C)C,-1443.89042
CC1=CCC2CC1C2(C)C,-1443.89025
CC1=CC[C@H]2C[C@@H]1C2(C)C,-1443.89003
CC1=CCC2CC1C2(C)C,-1443.88997
C[Si](C)(C)O[Si](C)(C)C,-1483.00944
FC(=C)C(F)(F)F,-2258.2499199999997
O=C1Oc2ccccc2C=C1,-1776.4224
CC(=C)C1CCC(=CC1)C,-1444.40148
S=[W]=S,-539.63263
CCCC(=O)OC(C)(C)Cc1ccccc1,-2581.31247
Clc1ccccc1Cl,-1324.60117
Clc1ccccc1Cl,-1324.60118
Clc1ccccc1Cl,-1324.60122
CCCOCC(C)OCC(C)O,-2261.8847
C=CC(=O)OCCOc1ccccc1,-2398.04653
Clc1ccccc1Cl,-1324.60122
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,-2680.38675
Clc1ccccc1Cl,-1324.60119
Clc1ccccc1Cl,-1324.60123
Clc1ccccc1Cl,-1324.60119
Clc1ccccc1Cl,-1324.60122
Clc1ccccc1Cl,-1324.60117
Clc1ccccc1Cl,-1324.60121
O=C(Oc1ccccc1)Oc2ccccc2,-2616.5262399999997
CCCCC(CC)C(=O)OC=C,-2062.40835
CC(=C)C(=O)NCNC(=O)C(C)=C,-2257.558310000001
C\1C\C=C/CC\C=C1,-1144.08622
CO[Si](CCCN=C=O)(OC)OC,-2533.79942
CCO[Si](CCCCl)(OCC)OCC,-2647.24102
Cc1cccc(C)c1O,-1413.22657
OC(=O)CCCCCCCCCCC(O)=O,-2954.51545
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-3444.2614
Oc1ccc(c(O)c1O)C(=O)c2ccccc2,-2912.39833
NNC(N)=S,-925.0074300000001
Clc1ccccc1Cl,-1324.60119
CCCCCCCCC\C=C\CC1CC(=O)OC1=O,-3203.3054
S=[W]=S,-540.59144
Fc1ccc(cc1)C(=O)c2ccc(F)cc2,-2930.751860000001
CCCCCCCCCCCCCCCC(=O)NCC(O)=O,-3758.3131200000003
COc1ccc(\C=C\C(=O)OCCC(C)C)cc1,-2998.24488
CCCCCCCCCCCCCCCC(=O)NCC(O)=O,-3758.36838
C\1C\C=C/CC\C=C/CC/C=C1,-1716.12035
CCCCCCCCCCCCCCCC(=O)NCC(O)=O,-3758.15593
BrCc1ccc(cc1)c2ccccc2C#N,-2262.39555
CCCCC(CC)CNC(=O)CCCCCC(C)C,-3044.58173
c1ccc(cc1)c2ccc(cc2)c3ccccc3,-2399.21139
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,-3444.44233
c1cc2ccc3cccc4ccc(c1)c2c34,-2099.9491
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,-3444.4536299999995
CCC(CC)CC1(CCCCC1)C#N,-2094.23933
C(Oc1ccc2ccccc2c1)c3ccccc3,-2571.46616
FC1(F)Oc2cccc(C=O)c2O1,-2853.11294
O=[V]=O,-714.1124900000003
O=[V]=O,-714.11262
Cc1cccc(C)c1OCC(O)=O,-2276.48814
Cc1cccc(C)c1OCC(O)=O,-2276.4276800000002
CC(=O)c1ccc(O)cc1,-1681.2357600000007
CC(C)=CCC\C(C)=C\C=C\C(C)=O,-2162.00191
Oc1c(Br)cc(Br)cc1Br,-1739.6247899999994
C=CN1CCN(C=C)C1=O,-1661.81211
O=[Ca],-313.08441
Cc1cccc(C)c1OCC(O)=O,-2276.42368
CCC1=C(O)C(=O)C=CO1,-1852.90975
CCOC(=O)c1ccccc1C(=O)OCC,-2844.42364
COC(=O)Cc1ccccc1,-1831.0444899999998
Clc1ccc(C=O)cc1,-1488.96216
CCCCCCCl,-1180.3088699999996
CC(=C)C(=O)OCC(F)(F)F,-2819.7571
S=C1Nc2ccccc2S1,-1466.75884
CC(C)c1ccc(C)cc1O,-1713.1771199999994
CCCCCCC(C)=O,-1494.9437599999999
CCCCC/C=C/CC(CC(O)=O)C(O)=O,-2926.782210000001
Clc1ccc(Cl)cc1,-1324.66731
CCCCC(CC)COC(=O)C=C,-2212.1644
CC(=O)OC1CC2CC1C3CCCC23,-2308.4792899999998
CCS,-503.71484000000004
CCOC(=O)c1ccc(O)cc1,-2126.62001
Oc1ccc(Cl)c(O)c1,-1661.95752
CCOC=O,-1040.2614800000001
CCOC=O,-1040.28559
CCCCOC(=O)C(C)=C,-1762.5592800000006
ClC=C,-552.4562599999998
S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,-2906.37369
C[C@H](CCC=C(C)C)CC=O,-1766.9646
CC(C)c1ccc(CCC=O)cc1,-1985.49992
CCCCBr,-835.77247
NC(Nc1ccccc1)=Nc2ccccc2,-2330.12589
CCCOC(C)OCCc1ccccc1,-2457.4532600000002
CCO[Si](CC(C)C)(OCC)OCC,-2543.55312
NCCCCCCCCCCC(O)=O,-2440.15232
COC(OC)C(C)(C)CC=C(C)C,-2238.88033
COC(C)(C)C1CCC(=CC1)C,-1916.84195
ClC(Cl)(Cl)Cl,-1190.0163599999996
FC(F)F,-1533.78926
ClC(Cl)(Cl)C=O,-1354.61747
CC/C(C)=C/CCC(C)(O)C#C,-1888.55929
Clc1ccc(Cl)cc1,-1324.66729
CO[Si](CCCOC(=O)C(C)=C)(OC)OC,-3079.03879
CCCCCC(CO)CCC,-1821.8199
O=C1C=CC(=O)N1c2ccccc2,-2098.65956
Cc1ccc(cc1)N2N=C(C)CC2=O,-2180.28603
OB(O)c1ccc(C=O)cc1,-1898.9320899999998
CC(=O)CC(C)(C)c1ccccc1,-1985.6224300000001
CCCCCOC(=O)CC,-1790.3901899999994
FC(F)=C(F)Cl,-1908.7725899999998
CCOC(C)=O,-1190.58395
CCCCCCCCCCCCOCCO,-2716.41368
CCOc1ccccc1,-1412.59105
NCCCCCCCCCCC(O)=O,-2440.03249
C\C=C1/CC2CC1C=C2,-1266.28862
Clc1ccc(Cl)cc1,-1324.6672800000001
CCCCOC(=O)c1ccccc1N,-2331.05224
CCCCN(CCCC)CCCC,-2025.59322
CC(C)=CCC\C(C)=C\CCC(C)=O,-2189.6602199999998
Oc1ccccc1C(=O)OCc2ccccc2,-2767.3425899999997
CCCC[Sn](CCCC)(CCCC)CCCC,-2541.4251600000002
Fc1ccc(cc1)C(=O)c2ccc(F)cc2,-2930.75113
OC(=O)CCl,-1144.15819
Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,-2907.0159999999996
CCC(C)(OOC(C)(C)C)OOC(C)(C)C,-3002.598330000001
S(c1ccccc1)c2ccccc2,-1785.2258199999999
Cc1ccc(Cl)cc1Cl,-1474.8533
ClCCO[P](=O)(OCCCl)OCCCl,-3059.8467600000013
OC(O)C(Cl)(Cl)Cl,-1677.8698
CCO,-622.19737
CCCCCCCCC(O)=O,-1940.6936600000001
CCCCCCCC(O)=O,-1790.74957
COc1ccc(OC)cc1,-1707.41
C1CCC(CC1)OCCc2ccccc2,-2285.18986
OCCCc1ccccc1,-1562.86567
C/C=C/C(=O)C1C(C)C=CCC1(C)C,-2162.2656
CCCCC/C=C/CCC=O,-1766.7438300000001
CC(C)=CCC\C(C)=C/CO,-1766.8485899999994
Cc1cc(C)c(C)c(O)c1,-1563.4045800000001
CC(F)(F)F,-1684.3079899999998
CC(C)(O)C(=O)c1ccc(OCCO)cc1,-2871.19308
CN=C=S,-648.4524700000002
CN(C(=O)N(C)c1ccccc1)c2ccccc2,-2725.53318
O=C1CCCCCCCCCCC(=O)OCCO1,-3225.7205
CC(C)CCCCCCCO,-1821.8367
NO,-520.61662
CCOC(=O)C1OC1c2ccccc2,-2397.7368699999997
CC(C)CCCC(C)(C)O,-1672.1303699999999
CCC(=O)OCc1ccccc1,-1981.1436600000002
CC(=O)OC1(CCCCC1)C#C,-2007.29232
CCN(CC)CC,-1125.92266
CCCCCCCC\C=C/CCCCCCCCNCCCNCCCN,-4196.44971
CSC,-503.5315
CCOC(=O)c1ccccc1,-1831.06647
Nc1cc(Cl)c(Cl)cc1Cl,-1778.0839399999998
Clc1cccc(n1)C(Cl)(Cl)Cl,-2030.8800800000001
OC(=O)c1cc2ccccc2cc1O,-2345.07301
CC(C)c1cccc(c1)C(C)CC=O,-2135.4566800000002
CCCCC,-776.83752
CCCCC,-776.81126
CC\C=C\C,-749.14847
FC1CC(F)(F)C(F)(F)C1(F)F,-3915.36294
CCCCC,-776.7990900000003
CC\C=C\C,-749.18404
COc1cc(\C=C\C)ccc1O,-1980.08862
Cc1ccc(C=O)cc1C,-1535.71105
COc1ccc(OC)cc1,-1707.40979
OC(=O)c1ccccc1C(O)=O,-2245.23657
OC(=O)c1ccccc1C(O)=O,-2245.21162
CCCCOC(C)=O,-1490.48863
CCN(CC)c1cccc(NC(C)=O)c1,-2385.3342
[As],-123.88731999999999
O=[Pb],-385.60445
Cc1ccccc1NC(N)=Nc2ccccc2C,-2630.31417
CCOc1ccc2NC(C)(C)C=C(C)c2c1,-2457.75347
CCCCCCCCCCCCCCCCN(C)C,-2925.33991
CCCCCCCCCCO,-1821.8462399999999
CC1(C)CCCC2(C)C3CCC(C13)C2=C,-2166.62016
Oc1ccccc1C(=O)OCCc2ccccc2,-2917.30393
CCCCC(CC)COC(=O)C(C)=C,-2362.40187
CCCCCCCCCCCC(=O)OC,-2539.98168
CCC(C)(C)C1CCCCC1OC(C)=O,-2512.898010000001
CO[Si](CCCOC(=O)C(C)=C)(OC)OC,-3079.0075100000013
CC\C=C/CCOC(=O)C\C=C/CC,-2334.75242
OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-3179.16516
CC(C)(C)CC(C)(C)c1ccc(O)cc1,-2312.6415899999997
CCCCCCCCCc1ccc(O)cc1,-2462.73855
OC(=O)c1ccccc1C(O)=O,-2245.2391
CCCCCCCCCO,-1671.8453
CC(C)C1CCC(C)CC1=O,-1767.7981100000006
CC(C)=CCC\C(C)=C\CO,-1766.84355
CCCCCCCCC(O)=O,-1940.68975
CCCCCCCC(O)=O,-1790.6940399999999
Nc1c(Cl)cc(Cl)cc1Cl,-1778.1055800000001
COc1ccccc1OC,-1707.2631600000002
Nc1cnn(CCO)c1N.O[S](O)(=O)=O,-3172.08055
OC(O)C(Cl)(Cl)Cl,-1677.86911
CCCCCCOC,-1371.5197699999999
CC(C)c1ccc(cc1)C(C)CC=O,-2135.45829
CC1CC(=CC(C)C1CO)C,-1767.2048300000001
CC/C(C)=C/CCC(C)(O)C=C,-1916.5836
CC1CC(C)(CO1)c2ccccc2,-1985.40707
CCCCC(CC)C(=O)OCC,-2090.248060000001
Oc1cccc2cccnc12,-1681.0639899999999
CSC,-503.53182000000004
CCCCCC(=O)CC,-1494.8994300000006
CCOc1ccccc1OCC,-2007.3669399999999
C\C=C\C,-599.2356
OCC(O)C(O)C(O)CO,-2253.0501
CC(=C)C=C,-721.30674
C.O[S](O)(=O)=O,-1561.71577
CCCCCCCC(=O)OC,-1940.2256100000002
CC(C)CCCC(C)CCO,-1821.7275
C.O[S](O)(=O)=O,-1560.13962
CC(=O)c1ccccc1,-1385.73423
CCCCCC(O)C(/C)=C/CC,-1944.2928100000001
CCCCOC(=O)CCC,-1790.3712699999999
CCCCCCO,-1221.93417
COc1ccc(COC(C)=O)cc1,-2276.14871
OC(=O)c1ccccc1C(O)=O,-2245.23915
O=CC1CCC2C3CCC(C3)C12,-1862.45583
CC(C)c1ccccc1C(C)C.OO,-2331.8153899999998
Cc1cccc(C)c1O,-1413.23503
[Re],-215.93687000000003
CCC(O)c1ccccc1,-1562.89755
CC(=O)c1cccc(c1)C(F)(F)F,-2892.94897
Nc1ccc(Cl)cc1Cl,-1524.6223
CC/C=C/CC/C=C/C=C,-1443.39191
OC\C=C/CO,-1189.5733
COc1ccc(COC(C)=O)cc1,-2276.14947
CCOCCOCCOCCOC(=O)C(C)=C,-3246.96106
C.O[S](O)(=O)=O,-1561.33734
CCCCCCCCC(O)=O,-1940.5703800000001
CCCCCCCCCC(O)=O,-2090.6153
CCC(C)c1ccccc1,-1417.55611
CC(C)C,-626.93336
CCCC,-626.8654799999998
CC,-326.96607
C,-177.04321000000004
CCC,-476.9316
CC1(C)C2CC=C(CCC=O)C1C2,-2011.60088
OC(=O)Cc1ccc(O)cc1,-1976.8817199999999
COc1ccc(COC(C)=O)cc1,-2276.1471
Cc1cccc(C)c1O,-1413.2369
Nc1nc(N)nc(n1)c2ccccc2,-2157.86013
CC(C)(C)C1CCC(CC1)OC(=O)C=C,-2485.06296
CC(C)C,-626.93466
CCCC,-626.9010900000002
CC,-326.96606
C,-177.04318
CCC,-476.93165
CCOc1ccc2NC(C)(C)C=C(C)c2c1,-2457.72034
Brc1ccc(Br)c(C=C)c1,-1507.5692900000001
Cc1ccccc1NC(=O)c2cc3ccccc3cc2O,-3190.26645
CC\C=C/CCOC(=O)C\C=C/CC,-2334.57061
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-2959.20587
COC(=O)c1nc(Cl)c(Cl)nc1N,-2487.05375
CCCCCCC(C)(C)S,-1553.54676
O1[Pb]O[Pb]2O[Pb]1O2,-1454.75754
CC(=C)C(=O)OC1CC2CCC1(C)C2(C)C,-2607.67334
COC(=O)c1nc(Cl)c(Cl)nc1N,-2486.93211
CCCCCCCCCOC(C)=O,-2240.24463
c1ccc2ccccc2c1,-1335.8233599999999
O=[Te]=O,-844.3530000000003
Oc1ccccc1C(=O)OC2CCCCC2,-2699.60006
CC(=C)[C@@H]1CCC(=CC1)C,-1444.39204
CC\C=C/CCOC(=O)C\C=C/CC,-2334.5519
CCCCCCCCCCCC(=O)OCC(O)CO,-3430.50589
COc1ccc(c(O)c1)C(=O)c2ccccc2,-2766.67755
[CaH2].O=[Zr],-399.2683
CC\C=C/CCOC(=O)C\C=C/CC,-2334.72426
CCOC(=O)c1ccccc1,-1831.08941
OC(=O)CCc1ccccc1,-1831.5408699999998
CCCCCCO,-1221.9805099999999
CC(C)=CCC\C(C)=C\C=O,-1739.40085
CCCCCCC1CCCC1=O,-1917.6206100000002
CC(C)C(=O)C(C)(C)CC=C(C)C,-2067.15166
Oc1ccc(C=C)cc1C=C,-1657.4452199999994
Cc1ccccc1,-967.7224199999999
CCCCCCCCO,-1521.8913599999994
CCC\C=C(/CC)C=O,-1466.9599699999999
Nc1ccc(Cl)cc1O,-1566.41456
CCOc1ccc(cc1)C(O)=O,-2126.61866
Cc1ccccc1,-967.72236
Nc1c(Cl)cc(cc1Cl)C(F)(F)F,-3031.83105
CNCCCN1c2ccccc2CCc3ccccc13,-2879.80058
CCCCCC(CO)CCC,-1821.6649899999998
CCCCCCCCC(O)CO,-2117.17281
Cc1ccccc1,-967.7223
CCC(C)C1CCCCC1=O,-1767.60875
COc1cc(C=O)ccc1OC(=O)C(C)C,-2843.69495
Cc1ccccc1,-967.7222199999999
OC(C(O)C(O)=O)C(O)=O,-2345.0386
OC(=O)c1ccccc1C(O)=O,-2245.23667
Cc1ccc(C)c(C)c1,-1267.98533
CCc1ccc(CC(C)(C)C#N)cc1,-2012.6574100000007
Cc1ccc(C)c(C)c1,-1267.96866
ClCCCCCCCl,-1433.77474
CCC(=O)OC1C=CC2C3CCC(C3)C12,-2430.52152
CCOc1ccccc1,-1412.59115
CC(=C)c1ccccc1,-1239.9370199999996
C=CCOC(=O)COc1ccccc1,-2397.8812399999997
Oc1cccc2cccnc12,-1681.06403
CC\C(C)=C\CCC(C)=O,-1617.3188699999994
CCCCCCCCO,-1521.95261
CCN(CC)CC,-1126.03025
CN[S](=O)(=O)c1cc(OC)c(N)cc1OC,-3024.27134
CC(=O)c1ccccc1,-1385.73581
NC(N)=O.O[P](O)(O)=O,-2238.86584
NC(N)=O,-845.1251800000001
O=C1Nc2ccccc2N1,-1608.66861
CC(CCOC(=O)C=C)CCOC(=O)C=C,-2897.8119899999997
CC(=O)c1ccccc1,-1385.7355300000006
Nc1cccc(Cl)c1,-1271.13325
CCCCCCCCO,-1521.94726
CC(=O)OC1CCC2CCCCC2C1,-2335.98739
C1CC=CC1,-721.88912
CCl,-430.30400000000003
N,-226.75288999999998
CC(C)[C@@H]1CC[C@@H](C)CC1=O,-1767.78031
CCCOC(=O)CC,-1490.48625
CC(C)C,-626.93313
CCCC,-626.86985
CC,-326.96608
C,-177.04317
CCC,-476.81088
C.O[S](O)(=O)=O,-1560.7311300000001
FC(F)(F)C(F)(F)F,-3040.79965
CC(C)=CCC\C(C)=C/CCC=O,-2039.37682
CCCCC,-776.83655
C1CCCCC1,-899.70656
CC\C=C\C,-749.19031
CC(=C)C(=O)Oc1ccccc1,-1953.25693
CC1=C(C=O)C(C)(C)CC=C1,-1712.3380300000001
CC(=O)CC(C)(C)C1CCCCC1,-2067.63024
S=C1Nc2ccccc2S1,-1466.75888
CC(C)C1CCC(C)CC1O,-1794.6985300000001
C=COCCCCOC=C,-1761.07974
Nc1ccc(Nc2ccccc2)cc1,-2007.9544600000002
CCC(C)C(=O)N(C)c1ccccc1,-2185.34242
CO[Si](C)(OC)C=C,-1469.9456
NC(=O)c1cccnc1,-1485.65652
Cc1cc(C)cc(O)c1,-1413.3674800000001
CCCCOC(C)=O,-1490.47012
Nc1ccc(Nc2ccccc2)cc1,-2007.9541100000001
CC(C)CC(=O)CC(C)C,-1644.9364
COc1ccc(CC=C)cc1OC,-2129.43203
Clc1ccccc1,-1071.1403599999999
CCCCCCCCO,-1521.94796
CCCOC(=O)c1ccc(O)cc1,-2276.58637
CCCCCC1=C(CCC1CC(=O)OC)OC(C)=O,-3348.85935
C=CC1CCC=CC1,-1144.07085
CCCCCCCC/C=C/CCCCCCCCN(CCO)CCO,-4087.92457
CO[Si](CCCOC(=O)C=C)(OC)OC,-2928.8891399999998
CC(C)CCCCCCCCCCO,-2271.7092
CC\C=C/CCOC(=O)C\C=C/CC,-2334.73578
CCCCCCCCCCCO,-1971.7288399999998
CC(=C)[C@@H]1CCC(=CC1)C,-1444.40256
CC(c1ccccc1)c2ccccc2,-1908.2321399999998
CC(=C)C(=O)OC1CC2CCC1(C)C2(C)C,-2607.6872
CCCCC(CC)COC(=O)OOC(C)(C)C,-3127.68698
CO[Si](OC)(C1CCCC1)C2CCCC2,-2492.80062
CC1CC(CC(C)(C)C1)OC(=O)C(C)=C,-2485.5008
Oc1ccccc1C(=O)OC2CCCCC2,-2699.17481
CC(c1ccccc1)c2ccccc2,-1908.2325
CCCC=O.Nc1ccccc1,-1906.7007399999998
CC/C=C/CCOC(=O)c1ccccc1O,-2698.5370399999997
CC(C)(C)C1CCC(CC1)OC(=O)C=C,-2485.0560100000002
Clc1ccccc1,-1071.1403599999999
CC(C)[C@@H]1CC[C@@H](C)CC1=O,-1767.72588
CCCCCCCCO,-1521.9137
Cc1cc(C)cc(C)c1,-1268.04428
CC(=O)OC(C)(C)CCCC(=C)C=C,-2334.89547
COC(=O)c1ccc(cc1)C(=O)OC,-2544.42608
S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,-2906.36353
Cc1cc(C)cc(O)c1,-1413.21639
Clc1ccccc1,-1071.1404
CCCN(CCC)CCC,-1575.86225
N,-226.75287999999998
Cc1cccc(C)c1O,-1413.23523
Cc1cc(C)cc(C)c1,-1268.04461
CC(C)CCOC(=O)CC(C)C,-2090.31227
CCCCCC(CO)CCC,-1821.8797100000002
Nc1ccc(CCc2ccc(N)cc2)cc1,-2308.2296699999997
COC(=O)c1cccnc1,-1730.7649600000002
Cc1ccc(O)cc1C,-1413.13042
NC(Nc1ccccc1)=Nc2ccccc2,-2330.12607
OB(O)O,-986.83326
[K].OB(O)O,-985.707
Cc1cccc(C)c1O,-1413.2355400000001
CCC(C)C,-776.8292
CC(C)(C)c1ccc(cc1)C(O)=O,-2131.52401
Cc1ccccc1Cl,-1221.33075
Nc1cccc2ccc(cc12)[S](O)(=O)=O,-2598.82911
FC(F)C(F)(F)F,-2588.21987
Cc1cccc(O)c1C,-1413.24255
Oc1c(I)cc(Cl)c2cccnc12,-2144.26159
Cc1cccc(C)c1O,-1413.23339
C1CCc2ccccc2C1,-1390.55516
CCCCC(CC)C(=O)OOC(C)(C)C,-2682.8472899999997
CC1C(CC2CC1C2(C)C)C=O,-1889.07715
Cc1cccc(O)c1C,-1413.2422900000001
CC(C)(O)CCc1ccccc1,-1863.0099899999998
COC,-621.63863
CC(C)COC(=O)c1cc(N)c(Cl)c(N)c1,-2784.4850899999997
CC(=O)c1oc2ccccc2c1,-1925.90693
CCC(O)COC1CCCCC1C(C)(C)C,-2689.60187
Clc1ccc(Cl)c(Cl)c1,-1578.08959
Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,-2907.00823
C1CCc2ccccc2C1,-1390.55871
O=C1CCCCCCCCCCC1,-2067.4364100000007
Nc1cccc(c1)C(F)(F)F,-2524.74872
N,-226.75287999999998
CC(C)COC(=O)c1cc(N)c(Cl)c(N)c1,-2784.53959
CCCN(CCC)CCC,-1575.8074800000006
CC(C)C1CCC(C)CC1OO,-2087.3111
OC(O)C(Cl)(Cl)Cl,-1677.86802
CC(C)COC(=O)c1cc(N)c(Cl)c(N)c1,-2784.47238
OC1(CCCCC1)C(=O)c2ccccc2,-2403.61843
FCF,-1081.0425699999996
Clc1nc(Cl)nc(Cl)n1,-1726.63405
CC(C)COC(=O)c1cc(N)c(Cl)c(N)c1,-2784.48864
CCCCCC(=O)OCC=C,-1912.4385300000001
CN(C=O)c1ccccc1,-1585.41084
O=C1N[S](=O)(=O)c2ccccc12,-2176.0837
s1cnc2ccccc12,-1289.66903
OCC=C,-744.24423
CC(C)(C)C(=O)OCCc1ccccc1,-2431.0808899999997
CC(OC(C)=O)C1CCCCC1,-2063.34295
CC(=O)CCC1=C(C)CCCC1(C)C,-2190.23596
CC(C)CCCC=C,-1198.87013
Nc1cccc(N)c1,-1217.55677
COC(=O)c1ccccc1C(=O)OC,-2544.27261
OC(=O)CCl,-1144.15226
NC(CO)C(O)=O,-1535.64292
COC(=O)c1ccc(C)cc1,-1831.18038
CCCCCCO,-1222.04937
O=C1NSc2ccccc12,-1585.43131
ClCC(Cl)C=C,-1105.99255
CC(C)C1CCC(C)CC1O,-1794.6413699999994
C1CCc2ccccc2C1,-1390.64283
CCC(C)c1ccccc1,-1417.5712800000001
CC/C(C)=C/CC/C(C)=C/C#N,-1766.52974
CCCCCCC1(C)CCC(=O)O1,-2213.2148399999996
COC(C)(C)C,-1071.88012
CCCCCCCCCCN(C)C,-2025.6263399999998
Clc1cccc(n1)C(Cl)(Cl)Cl,-2030.8847600000001
CCC(C)(O)CCCC(C)C,-1822.09107
C(NCc1ccccc1)c2ccccc2,-2107.59584
Cc1cccc2n[nH]nc12,-1511.3129199999994
COC(=O)c1ccccc1C(=O)OC,-2544.25556
CCCCCC1CCCC(=O)O1,-2063.02871
CCOC(=O)CC(=O)C(F)(F)F,-3115.32263
CC(=O)/C=C/C1C(=CCCC1(C)C)C,-2162.14594
CC(CC=O)CC(C)(C)C,-1644.5407
O[Si](O)(c1ccccc1)c2ccccc2,-2330.69142
CCCCCOC(=O)CCCC,-2090.25596
CC\C=C/CCOC(=O)c1ccccc1,-2403.23128
CNC(=S)NN,-1074.90222
Clc1cccc(n1)C(Cl)(Cl)Cl,-2030.91603
COC(=O)c1ccc(c(N)c1)C(=O)OC,-2744.51354
Cc1ccc(Cl)cc1,-1221.29996
CCCC(CC)CCCCCCCN,-2175.97537
OC1CCCCCCCCCCC1,-2094.47678
OC(=O)CCCCCCCCCCC(O)=O,-2954.53725
